.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,LocalTime_DDMMYY_HMS,lab,mode,participant,gender,age,handed,intruct_lang,loc_quad,trial,start_position,trial_direction,catch_trial,t_stim_1,t_stim_2,t_stim_3,t_stim_4,experiment_time_s,key_pressed,press_time,t_trial,block,attention,expected,recalibrated,
0,-1,-1,0,,,19/3/2024_10:28:15,none,default,321,Male,554,left,English,0,349,1,0,0,576.1161999980686,1216.0794000010355,1915.3665999983787,2564.3634000007296,1194.3192424999943,None,None,3172.224499998265,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:28:18,none,default,321,Male,554,left,English,0,350,1,1,0,461.01460000500083,1126.210300004459,1745.3508000035072,2410.1810000065598,1197.3413236999986,None,None,3018.3116999978665,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:21,none,default,321,Male,554,left,English,0,351,1,1,3,524.9391999968793,1152.6484999994864,1824.5838999937405,2521.437599993078,1200.4744573999997,None,None,3131.0240999955568,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:24,none,default,321,Male,554,left,English,0,352,1,0,0,535.3915999949095,1116.1099999953876,1702.3370999959297,2396.0810999997193,1203.481514399995,None,None,3003.5504999978,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:28:27,none,default,321,Male,554,left,English,0,353,1,1,3,561.7144999996526,1207.3732999997446,1842.4913999988348,2509.460699999181,1206.6013648999942,None,None,3116.690800001379,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:30,none,default,321,Male,554,left,English,0,354,1,1,0,558.091400002013,1150.8928000039305,1832.2441999989678,2426.6290000014124,1209.6417022999958,None,None,3037.1576999968966,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:33,none,default,321,Male,554,left,English,0,355,1,0,0,533.692400000291,1102.87039999821,1685.3149000016856,2365.7920000041486,1212.6167512999964,None,None,2972.163400001591,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:28:36,none,default,321,Male,554,left,English,0,356,1,1,0,531.0609000007389,1197.0178999981727,1905.4455000004964,2477.9338000007556,1215.7065382999936,None,None,3087.015400000382,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:39,none,default,321,Male,554,left,English,0,357,1,1,0,595.4771999968216,1249.3720999991638,1889.3363999959547,2580.2178000012645,1218.898130499998,None,None,3188.5700000057113,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:42,none,default,321,Male,554,left,English,0,358,1,0,0,575.6829000019934,1186.307099997066,1760.6142000004184,2351.2082000015653,1221.860148199994,None,None,2958.355399998254,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:28:45,none,default,321,Male,554,left,English,0,359,1,0,0,515.6496999989031,1136.7888000022504,1754.762100004882,2436.1777000012808,1224.9085129999949,None,None,3043.5044999976526,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:28:48,none,default,321,Male,554,left,English,0,360,1,1,4,478.55120000167517,1048.5511000006227,1624.3538999988232,2292.8631999966456,1227.8156729999973,None,None,2902.096199999505,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:57,none,default,321,Male,554,left,English,0,361,1,1,0,522.8205000021262,1194.8544999977457,1809.0683999980683,2491.9922999979462,1236.2734601999982,None,None,3099.8182999974233,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:0,none,default,321,Male,554,left,English,0,362,1,0,0,476.0714000003645,1083.7558999992325,1722.6766000021598,2412.8994999991846,1239.3025626999952,None,None,3024.583200000052,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:3,none,default,321,Male,554,left,English,0,363,1,1,0,587.5215999985812,1221.433699996851,1847.3841000013635,2491.931600001408,1242.409809699995,None,None,3100.5801999999676,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:6,none,default,321,Male,554,left,English,0,364,1,1,0,508.9002000022447,1169.9003000030643,1756.6093999994337,2420.7540999996127,1245.4428406999941,None,None,3026.2302000046475,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:9,none,default,321,Male,554,left,English,0,365,1,1,0,521.855200000573,1136.79509999929,1765.234500002407,2393.5573999988264,1248.4480807,None,None,3001.3060999990557,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:12,none,default,321,Male,554,left,English,0,366,1,0,0,493.8410000031581,1074.499200003629,1754.376000004413,2418.3247000037227,1251.477520499997,None,None,3024.4562000007136,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:15,none,default,321,Male,554,left,English,0,367,1,1,0,531.6358999989461,1100.9876000025542,1762.208100000862,2364.981800004898,1254.4595390999966,None,None,2975.284099993587,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:18,none,default,321,Male,554,left,English,0,368,1,1,0,477.16180000134045,1143.054400003166,1784.4881000055466,2375.9788000024855,1257.4490219999934,None,None,2985.2162999959546,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:21,none,default,321,Male,554,left,English,0,369,1,0,0,576.9530000034138,1269.266700001026,1955.772799999977,2590.2363000059268,1260.6501567999949,None,None,3198.192099996959,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:24,none,default,321,Male,554,left,English,0,370,1,1,0,509.8952999978792,1194.0268000034848,1857.0748999991338,2517.1604999995907,1263.7783675999963,None,None,3125.2301999993506,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:27,none,default,321,Male,554,left,English,0,371,1,1,0,522.7076999944984,1218.617999998969,1906.3074000005145,2600.3189999973984,1266.984643799995,None,None,3204.278899997007,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:31,none,default,321,Male,554,left,English,0,372,1,0,1,550.1736999940476,1149.1797999988194,1802.5278999994043,2486.333199994988,1270.0777678999948,None,None,3091.3082999977632,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:34,none,default,321,Male,554,left,English,0,373,1,1,0,492.69009999989066,1144.2454999996698,1791.9683000000077,2438.8493000005838,1273.1245853,None,None,3044.8397000000114,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:36,none,default,321,Male,554,left,English,0,374,1,1,0,553.5467000008794,1126.4601000002585,1706.6328000000794,2277.5259999980335,1276.0168844,None,None,2889.8786999998265,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:39,none,default,321,Male,554,left,English,0,375,1,0,0,470.3083999993396,1150.5825999993249,1809.8604999977397,2378.6822999973083,1279.0051750999992,None,None,2985.486799996579,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:42,none,default,321,Male,554,left,English,0,376,1,1,0,554.1681999966386,1133.466799998132,1744.8816999967676,2343.6119000034523,1281.9573491999981,None,None,2949.550499994075,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:45,none,default,321,Male,554,left,English,0,377,1,1,0,514.840900003037,1091.3657000055537,1683.2912000027136,2382.8551000042353,1284.9538773999957,None,None,2993.3267000014894,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:29:48,none,default,321,Male,554,left,English,0,378,1,0,0,514.3661999973119,1174.1860999973142,1757.4574999962351,2454.677999994601,1288.0274263999963,None,None,3066.113900000346,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:52,none,default,321,Male,554,left,English,0,379,1,0,0,493.6256000000867,1192.8496999971685,1811.4206999962335,2477.6743999973405,1291.123885299996,None,None,3090.509600006044,19,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:29:55,none,default,321,Male,554,left,English,0,380,1,1,4,525.9752999991179,1140.466100005142,1828.2190000027185,2444.8794000054477,1294.1803384999948,None,None,3052.781300000788,19,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:3,none,default,321,Male,554,left,English,0,381,1,1,0,530.6685000032303,1194.6881000039866,1868.473599999561,2557.306900002004,1302.6545555999983,None,None,3162.432000004628,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:6,none,default,321,Male,554,left,English,0,382,1,1,0,508.15520000469405,1191.140400005679,1837.2221000026911,2413.177500005986,1305.674872399999,None,None,3017.9540000026464,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:9,none,default,321,Male,554,left,English,0,383,1,0,0,550.0619000013103,1131.9980999978725,1718.3298999952967,2374.543599995377,1308.6612565999967,None,None,2982.870300002105,20,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:30:12,none,default,321,Male,554,left,English,0,384,1,1,0,522.8943999973126,1124.938300003123,1804.1181000007782,2446.575300004042,1311.724342399997,None,None,3057.8859000015655,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:15,none,default,321,Male,554,left,English,0,385,1,1,0,517.6401999997324,1114.1272000022582,1826.2691000054474,2475.392300002568,1314.8101690999974,None,None,3083.1015999938245,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:18,none,default,321,Male,554,left,English,0,386,1,0,0,523.0558999974164,1092.7497999946354,1740.3901999932714,2426.5165999968303,1317.8487836999993,None,None,3034.57100000378,20,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:30:21,none,default,321,Male,554,left,English,0,387,1,1,0,533.1999999980326,1165.3510999967693,1837.1673000001465,2477.0940999951563,1320.9389152999938,None,None,3086.0041999985697,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:24,none,default,321,Male,554,left,English,0,388,1,1,0,524.2029000000912,1123.459800001001,1707.1170000053826,2269.7186000004876,1323.8199351999938,None,None,2878.579500000342,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:27,none,default,321,Male,554,left,English,0,389,1,0,0,585.9074000036344,1229.8414999968372,1918.445299997984,2532.863799999177,1326.9625900999963,None,None,3139.960799999244,20,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:30:30,none,default,321,Male,554,left,English,0,390,1,1,0,506.36369999847375,1097.0233999978518,1687.2163000007276,2260.518000002776,1329.835683199999,None,None,2870.6384999968577,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:33,none,default,321,Male,554,left,English,0,391,1,1,0,471.1592000021483,1114.3054999993183,1768.5195000012754,2368.609099998139,1332.8155237999963,None,None,2976.6685999929905,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:36,none,default,321,Male,554,left,English,0,392,1,0,0,547.9443000003812,1210.8563000001595,1812.5346999950125,2517.02479999949,1335.9409098999968,None,None,3121.22900000395,20,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:30:39,none,default,321,Male,554,left,English,0,393,1,1,0,493.0168999999296,1181.2682000017958,1786.8309000041336,2464.64990000095,1339.019656999997,None,None,3071.3783000028343,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:43,none,default,321,Male,554,left,English,0,394,1,1,0,572.6200000062818,1185.989800003881,1791.0059000059846,2465.1701000038884,1342.0956111999985,None,None,3072.2297000029357,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:46,none,default,321,Male,554,left,English,0,395,1,0,0,501.41250000160653,1173.8719999993918,1763.7911999991047,2398.0949000033434,1345.105750499999,None,None,3006.948199996259,20,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:30:49,none,default,321,Male,554,left,English,0,396,1,1,0,508.14810000156285,1157.5697000007494,1807.5756999969599,2513.386400001764,1348.232584999998,None,None,3123.24250000529,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:52,none,default,321,Male,554,left,English,0,397,1,1,0,550.8269999991171,1223.8853000017116,1907.0747000005213,2519.51530000224,1351.3666916999937,None,None,3126.843199999712,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:30:55,none,default,321,Male,554,left,English,0,398,1,0,0,533.6114000019734,1110.856600003899,1775.2659000034328,2448.394200000621,1354.426400999997,None,None,3054.7148999976343,20,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:30:58,none,default,321,Male,554,left,English,0,399,1,1,3,477.23060000134865,1113.5644999958458,1763.2283999992069,2375.673700000334,1357.4139756000004,None,None,2981.85150000063,20,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:31:1,none,default,321,Male,554,left,English,0,400,1,0,0,462.08939999633003,1102.5909000018146,1750.0349999972968,2407.8711999973166,1360.4341335999998,None,None,3015.8126000023913,20,unattended,odd,0.0,
